0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.043415844,0,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008
0.002236339,0.002266308,0,0.002083789,0.00207207,0.002073097,0.002054463,0.002071987,0.002073872,0.002074541,0.002266308,0.00210799,0.002207732,0.002123685,0.00216637,0.002266308,0.002266308,0.002266308,0.002266308,0.002266308,0.002266308,0.002266308,0.002266308,0.002266308,0.002266308,0.002266308,0.002266308,0.002266308,0.002266308,0.002266308,0.002266308,0.002266308,0.002266308,0.002266308,0.002266308,0.002266308,0.002266308,0.002266308,0.002266308,0.002266308,0.002266308,0.002266308,0.002266308,0.002266308,0.002266308,0.002266308,0.002266308,0.002266308,0.002266308,0.002266308,0.002266308,0.002266308,0.002266308,0.002266308,0.002266308,0.002266308,0.002266308,0.002266308,0.002266308,0.002266308,0.002266308,0.002266308,0.002266308,0.002266308,0.002266308,0.002266308,0.002266308,0.002266308,0.002266308,0.002266308,0.002266308,0.002266308,0.002266308,0.002266308,0.002266308,0.002266308,0.002266308,0.002266308,0.002266308,0.002266308,0.002266308,0.002266308,0.002266308,0.002266308,0.002266308,0.002266308,0.002266308,0.002266308,0.002266308,0.002266308,0.002266308,0.002266308,0.002266308,0.002266308,0.002266308,0.002266308,0.002266308,0.002266308,0.002266308,0.002266308,0.002266308,0.002266308,0.002266308,0.002266308,0.002266308,0.002266308,0.002266308,0.002266308,0.002266308,0.002266308,0.002266308,0.002266308,0.002266308,0.002266308,0.002266308,0.002266308,0.002266308,0.002266308,0.002266308,0.002266308,0.002266308,0.002266308,0.002266308,0.002266308,0.002266308,0.002266308,0.002266308,0.002266308,0.002266308,0.002266308,0.002266308,0.002266308,0.002266308,0.002266308,0.002266308,0.002266308
0.001699731,0.001699731,0.001562842,0,0.000301212,0.000424618,0.001294389,0.001280447,0.001647231,0.001445784,0.001699731,0.001391995,0.001699731,0.001493974,0.001602917,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731
0.001133154,0.001133154,0.001036035,0.000200808,0,0,0.000723306,0.000694552,0.001089876,0.000922676,0.001133154,0.000898988,0.001133154,0.000966733,0.001061495,0.001133154,0.001131033,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154
0.001699731,0.001699731,0.001554823,0.000424618,0,0,0.001010777,0.000945521,0.001633625,0.001367687,0.001699731,0.001330068,0.001699731,0.001431664,0.00158872,0.001699731,0.00169399,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731
0.004815905,0.004815905,0.004365735,0.003667436,0.003074049,0.002863868,0,0.000862621,0.004546371,0.00290281,0.004815905,0.003579316,0.004792292,0.003815368,0.004426434,0.004815905,0.004748483,0.004815905,0.004815905,0.004815905,0.004815905,0.004815905,0.004815905,0.004815905,0.004815905,0.004815905,0.004815905,0.004815905,0.004815905,0.004815905,0.004815905,0.004815905,0.004815905,0.004815905,0.004815905,0.004815905,0.004815905,0.004815905,0.004815905,0.004815905,0.004815905,0.004815905,0.004815905,0.004815905,0.004815905,0.004815905,0.004815905,0.004815905,0.004815905,0.004815905,0.004815905,0.004815905,0.004815905,0.004815905,0.004815905,0.004815905,0.004815905,0.004815905,0.004815905,0.004815905,0.004815905,0.004815905,0.004815905,0.004815905,0.004815905,0.004815905,0.004815905,0.004815905,0.004815905,0.004815905,0.004815905,0.004815905,0.004815905,0.004815905,0.004815905,0.004815905,0.004815905,0.004815905,0.004815905,0.004815905,0.004815905,0.004815905,0.004815905,0.004815905,0.004815905,0.004815905,0.004815905,0.004815905,0.004815905,0.004815905,0.004815905,0.004815905,0.004815905,0.004815905,0.004815905,0.004815905,0.004815905,0.004815905,0.004815905,0.004815905,0.004815905,0.004815905,0.004815905,0.004815905,0.004815905,0.004815905,0.004815905,0.004815905,0.004815905,0.004815905,0.004815905,0.004815905,0.004815905,0.004815905,0.004815905,0.004815905,0.004815905,0.004815905,0.004815905,0.004815905,0.004815905,0.004815905,0.004815905,0.004815905,0.004815905,0.004815905,0.004815905,0.004815905,0.004815905,0.004815905,0.004815905,0.004815905,0.004815905,0.004815905,0.004815905,0.004815905
0.00198302,0.00198302,0.001812989,0.001493855,0.001215466,0.001103108,0.000355197,0,0.001884325,0.001177638,0.00198302,0.00111927,0.00198121,0.001515089,0.001818501,0.00198302,0.001951765,0.00198302,0.00198302,0.00198302,0.00198302,0.00198302,0.00198302,0.00198302,0.00198302,0.00198302,0.00198302,0.00198302,0.00198302,0.00198302,0.00198302,0.00198302,0.00198302,0.00198302,0.00198302,0.00198302,0.00198302,0.00198302,0.00198302,0.00198302,0.00198302,0.00198302,0.00198302,0.00198302,0.00198302,0.00198302,0.00198302,0.00198302,0.00198302,0.00198302,0.00198302,0.00198302,0.00198302,0.00198302,0.00198302,0.00198302,0.00198302,0.00198302,0.00198302,0.00198302,0.00198302,0.00198302,0.00198302,0.00198302,0.00198302,0.00198302,0.00198302,0.00198302,0.00198302,0.00198302,0.00198302,0.00198302,0.00198302,0.00198302,0.00198302,0.00198302,0.00198302,0.00198302,0.00198302,0.00198302,0.00198302,0.00198302,0.00198302,0.00198302,0.00198302,0.00198302,0.00198302,0.00198302,0.00198302,0.00198302,0.00198302,0.00198302,0.00198302,0.00198302,0.00198302,0.00198302,0.00198302,0.00198302,0.00198302,0.00198302,0.00198302,0.00198302,0.00198302,0.00198302,0.00198302,0.00198302,0.00198302,0.00198302,0.00198302,0.00198302,0.00198302,0.00198302,0.00198302,0.00198302,0.00198302,0.00198302,0.00198302,0.00198302,0.00198302,0.00198302,0.00198302,0.00198302,0.00198302,0.00198302,0.00198302,0.00198302,0.00198302,0.00198302,0.00198302,0.00198302,0.00198302,0.00198302,0.00198302,0.00198302,0.00198302,0.00198302
0.001133154,0.001133154,0.001036936,0.001098154,0.001089876,0.001089083,0.001069734,0.001076757,0,0.001062585,0.001133154,0.001084515,0.001032761,0.00108407,0.001072324,0.001103042,0.001118653,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154,0.001133154
0.001699731,0.001699731,0.001555906,0.001445784,0.001384013,0.001367687,0.001024521,0.001009404,0.001593878,0,0.001699731,0.001017092,0.001680338,0.001150695,0.001485663,0.001699731,0.001652413,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731,0.001699731
