0,0.046303058,0.092881999,0.098833457,0.109515321,0.102489002,0.103804141,0.104078486,0.106039525,0.11163751,0.111970149,0.111402622,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252,0.112182252
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.955324193,0.881345671,0,1.080688383,1.153834123,1.07566861,1.095996668,0.993129011,1.085950981,1.121780921,1.153834123,1.129182705,1.153834123,1.153834123,1.153834123,1.153834123,1.152612992,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123,1.153834123
0.339927194,0.351151041,0.361379224,0,0.357431433,0.314902207,0.308076753,0.36876996,0.362114243,0.385838958,0.374773854,0.384256694,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.384697808,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958,0.385838958
0.043142399,0.043415844,0.044193008,0.040939283,0,0.041409842,0.040523755,0.044193008,0.043101334,0.044193008,0.041825127,0.044193008,0.043562719,0.044193008,0.044193008,0.044193008,0.044193008,0.043655352,0.044193008,0.044193008,0.044193008,0.043400331,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008,0.044193008
0.125264335,0.125508344,0.12782313,0.111903574,0.12847669,0,0.084917319,0.127834765,0.120039673,0.135231916,0.129503671,0.132725579,0.137111641,0.137111641,0.137111641,0.137111641,0.133583559,0.133374522,0.137111641,0.137111641,0.137111641,0.135932606,0.134473322,0.137111641,0.135553836,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.136621269,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641,0.137111641
0.133162888,0.133801007,0.136696859,0.114906748,0.131961972,0.089128095,0,0.137065665,0.131608927,0.14379948,0.134749899,0.140899919,0.143910566,0.143910566,0.143910566,0.143910566,0.141165959,0.139834452,0.143910566,0.143910566,0.143910566,0.14177278,0.141744304,0.143910566,0.142878691,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143165307,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566,0.143910566
0.291735151,0.288045074,0.270653867,0.300539395,0.314450252,0.293174772,0.299493874,0,0.286935611,0.291325878,0.312380622,0.294073007,0.314450252,0.305475991,0.30549474,0.305881088,0.304136489,0.313486318,0.306772528,0.308166529,0.309537102,0.314450252,0.309438551,0.310322557,0.311400806,0.314450252,0.312245163,0.314450252,0.311994942,0.312355375,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252,0.314450252
0.226003432,0.224783757,0.22502888,0.224393848,0.233189266,0.20932538,0.218657351,0.218174464,0,0.226664609,0.22459128,0.219317326,0.239095507,0.234162069,0.233544913,0.23369855,0.221797003,0.226391271,0.23274275,0.234051498,0.23590145,0.235229975,0.225148344,0.234236951,0.227677768,0.239095507,0.236819296,0.239095507,0.233096938,0.233264508,0.23353364,0.2379746,0.239095507,0.236908101,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507,0.239095507
0.173658348,0.172225962,0.169658003,0.174505725,0.174505725,0.172113348,0.174371023,0.16167274,0.165432937,0,0.174505725,0.15439945,0.174505725,0.148011428,0.149060691,0.150776875,0.164130711,0.173855079,0.158274993,0.159030573,0.159565262,0.174505725,0.168674902,0.161569523,0.169330716,0.174505725,0.162105352,0.174505725,0.164960258,0.16530207,0.174505725,0.164068694,0.174505725,0.174505725,0.174505725,0.170104069,0.171069543,0.171230384,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725,0.174505725
